matchId,t1Dragons,t2Dragons,t1Rift,t2Rift,topGoldDiff,jgGoldDiff,midGoldDiff,adcGoldDiff,suppGoldDiff,t1TopTowerTaken,t1MidTowerTaken,t1BotTowerTaken,t2TopTowerTaken,t2MidTowerTaken,t2BotTowerTaken
NA1_4251979773,0,1,1,0,1064,911,365,3,-205,0,0,0,0,0,0
NA1_4257692798,2,0,0,1,-3196,-1040,1998,394,332,1,0,0,0,0,0
NA1_4250380998,1,0,0,1,1041,-2949,-324,593,82,0,1,0,0,0,0
NA1_4241630673,0,1,1,0,-442,-1380,-643,-2437,-1645,0,0,1,0,0,0
NA1_4247823992,1,1,0,0,-930,-61,75,-244,581,0,0,0,0,0,0
NA1_4238795447,0,1,0,1,3568,99,-936,-1113,-146,0,0,1,1,0,0
NA1_4245409001,0,2,1,0,372,-626,-461,-478,-275,0,1,0,1,0,0
NA1_4251550527,2,0,0,1,-388,-2012,-395,-21,-1180,1,0,0,0,0,0
NA1_4249248916,1,0,0,0,2138,-2766,1015,1542,1350,0,0,0,1,0,1
NA1_4258411082,0,1,1,0,219,-1786,173,142,-226,0,0,0,0,0,0
NA1_4240445900,0,1,1,0,-2119,3368,-1442,773,1554,0,0,0,0,0,1
NA1_4247991456,0,2,1,0,-349,-2228,-1140,-364,-1063,0,0,0,0,0,0
NA1_4243530426,2,0,0,0,-485,1485,-2008,1157,-1164,0,0,0,0,0,0
NA1_4234794819,1,0,1,0,2689,2993,1510,2371,215,0,0,0,1,1,1
NA1_4253740545,1,0,0,1,-1217,-1228,-3171,1362,-552,0,1,0,0,0,0
NA1_4246957226,0,1,1,0,-1176,-974,-321,2686,962,1,0,0,0,0,1
NA1_4250611930,0,1,0,0,-517,-1701,-1580,1758,-414,0,0,0,0,0,0
NA1_4242489723,0,2,0,1,-693,-1530,-2766,-71,-573,1,1,0,0,0,0
NA1_4239908520,0,2,0,1,-716,1239,-317,-1296,466,0,0,0,0,0,0
NA1_4247000406,1,0,0,1,1176,-19,-599,-142,-394,0,1,0,0,0,0
NA1_4245473142,1,1,1,0,345,1721,-1187,1154,973,0,0,0,0,0,1
NA1_4238632862,0,1,0,1,-1663,260,-2033,-913,-389,1,0,0,0,0,0
NA1_4236968063,0,1,0,0,-2711,-2258,-890,791,-1372,1,0,0,0,0,0
NA1_4245830087,0,2,0,0,1075,-923,1493,98,-1029,0,0,0,1,0,0
NA1_4240583668,0,1,0,1,-3173,-707,71,-1707,-577,0,0,0,0,0,0
NA1_4244490263,1,0,0,1,-1221,-1667,-284,583,-769,0,0,0,0,0,0
NA1_4248405038,2,0,1,0,1422,1961,1339,-942,-1461,0,0,1,0,1,1
NA1_4259278383,1,0,1,0,820,83,-42,-664,-1440,0,0,0,0,0,0
NA1_4242502498,0,2,1,0,1681,-1107,175,-1265,108,0,0,0,1,0,0
NA1_4252707727,1,0,1,0,-507,983,49,468,-84,0,0,0,0,0,0
NA1_4237598945,0,1,0,0,-20,-327,-1275,-1217,-226,0,0,0,0,0,0
NA1_4249141724,0,2,0,0,-1143,-1012,187,-1813,-307,1,0,0,0,0,0
NA1_4258383718,0,2,0,1,-377,-3027,-1151,-1503,-1653,0,0,0,0,0,0
NA1_4253715891,1,0,0,1,-3404,647,1005,2391,2146,1,0,0,0,0,1
NA1_4251434578,1,0,0,1,-1288,2146,1948,1122,-236,0,0,0,0,0,0
NA1_4243242281,1,0,0,1,-191,-1142,35,1102,636,0,0,0,0,0,0
NA1_4256746952,0,1,0,1,273,-406,-2502,-1037,-2704,1,2,0,0,0,0
NA1_4252799547,2,0,0,1,-2872,-1381,-2232,601,132,1,2,0,0,0,0
NA1_4250562885,1,0,1,0,2427,-289,1524,3742,3075,0,0,0,0,2,1
NA1_4247013012,1,0,0,1,-359,-224,727,-1852,115,0,0,1,0,0,0
NA1_4236229159,1,1,1,0,310,-543,674,-3163,-183,0,0,2,0,0,0
NA1_4248600401,0,2,1,0,545,-99,-312,-1110,115,0,0,0,0,0,0
NA1_4253303461,1,1,0,1,149,-849,-1354,-763,1163,0,1,0,0,0,1
NA1_4259140816,1,1,1,0,-1602,1637,2047,1190,1566,0,0,0,0,1,1
NA1_4256244797,1,1,0,1,-715,-200,-49,1312,242,1,0,0,0,0,0
NA1_4246695196,0,1,0,1,1065,170,-2136,188,784,0,0,0,0,0,0
NA1_4245147939,1,1,0,0,261,434,542,72,350,0,0,0,0,0,0
NA1_4251124145,0,2,1,0,2224,-808,-1559,-1033,-928,1,1,0,1,0,0
NA1_4248791022,1,1,1,0,1804,571,1590,397,1107,0,0,0,0,1,0
NA1_4244036732,1,0,1,0,1037,883,526,-1056,-929,0,0,0,0,0,0
NA1_4253028929,0,2,0,1,-23,-727,-95,-325,-1273,0,0,1,0,0,0
NA1_4236670010,2,0,0,0,3097,2548,1353,-151,2047,0,0,0,1,0,0
NA1_4253667717,1,1,1,0,-935,170,-468,-127,-400,0,0,0,0,0,0
NA1_4239929778,1,0,0,0,-271,-992,1861,1489,-844,0,0,0,0,0,0
NA1_4258415204,1,0,0,0,1649,1223,1854,517,128,0,0,0,0,0,0
NA1_4235993592,1,0,0,0,-1091,-1424,617,-649,-66,0,0,0,0,0,0
NA1_4239713583,1,0,1,0,1778,2623,-739,1170,700,0,0,0,0,1,0
NA1_4244452447,1,0,0,1,-1260,586,202,-1943,-911,0,0,1,0,0,0
NA1_4258312599,1,1,1,0,2089,-307,-1434,1201,940,0,0,0,1,0,1
NA1_4258570797,2,0,1,0,-170,2884,1168,1190,391,0,0,0,0,0,0
NA1_4239529947,0,2,0,1,340,555,2339,1186,-589,0,0,0,0,1,0
NA1_4235666397,0,2,1,0,-406,-984,-554,-988,474,0,0,0,0,0,0
NA1_4253239335,1,0,1,0,128,1961,2830,-615,311,0,0,0,1,1,0
NA1_4243082464,0,1,1,0,2110,1972,1460,294,1547,0,0,0,0,1,0
NA1_4249948998,0,2,0,1,1612,-1511,1647,-893,-692,0,0,0,1,0,0
NA1_4241695304,2,0,0,0,-888,980,-850,654,-688,0,0,0,0,0,0
NA1_4254214665,2,0,1,0,288,563,689,3012,1010,0,0,0,0,0,1
NA1_4247747495,1,1,1,0,-1902,80,2215,-163,1190,0,0,0,0,0,0
NA1_4248777915,0,1,1,0,1584,-26,-1247,181,7,0,0,0,1,0,0
NA1_4254407365,2,0,0,1,-312,-1975,-1038,1260,500,0,1,0,0,0,0
NA1_4243364924,1,1,1,0,2473,-472,1622,692,2211,0,0,0,0,1,0
NA1_4241347967,1,0,1,0,-573,-446,-396,1240,1360,0,0,0,0,0,1
NA1_4235578556,0,1,0,0,492,-2060,-484,-637,194,0,0,0,0,0,0
NA1_4246437911,0,1,0,1,3030,271,-359,-2544,-2434,0,0,0,0,0,0
NA1_4245485232,1,1,0,1,-270,118,794,1407,677,0,0,0,0,0,0
NA1_4242858982,0,1,1,0,-238,-295,306,1568,-39,0,0,0,0,0,1
NA1_4240276127,0,2,1,0,1346,309,-337,-400,264,0,0,0,0,0,0
NA1_4255451027,0,2,1,0,2499,-783,-308,978,1153,0,0,0,0,0,0
NA1_4256037301,1,1,0,0,-1245,-1026,-766,17,67,1,0,0,0,0,0
NA1_4254210200,1,1,1,0,721,874,-860,-1194,-501,0,0,0,1,0,0
NA1_4246248516,1,0,0,0,-607,620,-2423,963,-486,0,0,0,0,0,0
NA1_4257176052,0,1,0,0,-2126,-745,1085,-889,-441,1,0,0,0,0,0
NA1_4253721085,0,2,1,0,1098,523,740,-717,-932,0,0,0,0,0,0
NA1_4238994609,1,0,1,0,-1095,-1079,1052,-1665,-557,0,0,0,0,1,0
NA1_4259631537,1,0,0,1,-665,-984,-949,717,-745,0,1,0,0,0,0
NA1_4242819512,0,1,1,0,940,-194,-572,-1994,-2522,0,0,0,0,0,0
NA1_4257385228,1,1,0,1,-45,-2092,-1692,-3203,-2191,0,1,1,0,0,0
NA1_4259311540,2,0,1,0,1173,2415,451,2993,2381,0,0,0,1,0,1
NA1_4251271200,0,1,1,0,478,-79,-221,-2090,-251,0,0,0,0,0,0
NA1_4259528733,0,2,0,1,3311,-983,646,-2849,-2027,0,0,1,1,0,0
NA1_4241253871,1,1,1,0,3877,161,1406,-1098,-1854,0,0,0,2,0,0
NA1_4254596355,1,1,1,0,-2240,1442,1396,1559,-1889,1,0,0,0,0,0
NA1_4244237485,2,0,1,0,3125,689,-816,749,571,0,0,0,1,0,0
NA1_4247215042,0,1,0,1,-837,-1552,-698,383,217,1,0,0,0,0,0
NA1_4253445829,1,1,0,0,-696,1700,-949,-957,914,0,0,0,0,0,0
NA1_4244296765,0,1,0,1,-2124,-2934,-1588,1264,3037,1,0,0,0,0,0
NA1_4242953000,0,2,0,1,-983,794,709,438,235,0,0,0,0,0,0
NA1_4248674954,2,0,0,1,-217,-33,-777,-2362,-975,0,1,0,0,0,0
NA1_4250007091,0,1,1,0,-3126,888,727,4009,-1041,0,0,0,0,1,0
NA1_4236298181,1,0,0,1,457,-33,842,-1980,-658,0,0,0,0,0,0
NA1_4235637197,0,1,0,1,714,-1266,-874,73,-452,0,0,0,0,0,0
NA1_4238529160,0,1,0,1,309,845,1017,-1512,900,0,0,0,0,0,0
NA1_4242233009,1,1,1,0,797,2367,2791,-289,81,0,0,0,1,1,0
NA1_4257522878,1,0,0,0,-2068,-1190,-1087,-1025,-638,0,0,0,0,0,0
NA1_4249657151,1,0,1,0,1714,5,2433,1836,1002,0,0,0,1,0,0
NA1_4256933762,0,2,0,1,635,-685,-388,-238,-291,0,0,0,0,0,0
NA1_4242970147,2,0,0,1,411,613,-1293,1411,1485,0,0,0,0,0,0
NA1_4240622458,0,1,0,0,201,701,-651,1668,749,0,0,0,0,0,0
NA1_4255737641,0,0,0,1,1336,960,-845,-718,-1042,0,0,0,0,0,0
NA1_4240209231,1,1,0,0,-2784,717,-550,1877,845,0,0,0,0,0,0
NA1_4254623349,1,1,1,0,1357,572,-260,236,1065,0,0,0,0,1,1
NA1_4248466008,1,1,1,0,692,-988,-294,171,-940,0,0,0,1,0,0
NA1_4239011300,2,0,1,0,447,332,1163,-602,874,0,0,0,0,0,0
NA1_4239690794,1,0,0,1,-2744,-699,-493,-38,549,1,1,0,0,0,0
NA1_4252215726,0,2,1,0,-654,1280,286,-678,1384,0,0,0,0,0,0
NA1_4250899585,1,0,0,1,-254,313,-420,2899,586,2,0,0,0,0,0
NA1_4236901901,1,1,0,0,634,-2282,-2636,-2068,-822,0,0,1,0,0,0
NA1_4250512652,1,1,1,0,3709,749,2093,-365,-293,0,0,0,2,1,0
NA1_4247838916,1,0,0,1,-329,-1282,190,-818,2885,0,1,0,0,1,1
NA1_4246676434,0,2,1,0,-406,-1729,-411,-2334,-1453,0,0,1,0,0,0
NA1_4253108381,0,1,0,1,-2286,-107,-43,-1601,386,1,0,0,0,0,0
NA1_4251012353,0,2,0,1,-2571,-82,-727,-2591,-1640,1,0,0,0,0,0
NA1_4250060537,1,1,1,0,-1103,-445,-288,-978,-1836,0,0,0,0,0,0
NA1_4256258716,0,1,1,0,1871,-783,-630,884,-54,0,0,0,0,0,1
NA1_4256413376,1,1,1,0,3072,537,-1057,869,930,0,0,0,1,0,0
NA1_4256097663,1,1,0,0,-2913,900,-3918,-67,-337,2,1,0,0,0,0
NA1_4255715897,0,2,0,1,-2217,-1683,-1477,-1793,-3088,1,1,1,0,0,0
NA1_4250458525,1,0,0,0,2558,358,599,627,-231,0,0,0,1,0,0
NA1_4249763085,1,1,1,0,-1503,881,-1086,910,-171,0,0,0,0,0,0
NA1_4247489262,1,1,1,0,-1061,-281,-906,-404,668,0,0,0,0,0,0
NA1_4246603073,0,2,1,0,-401,550,-562,4265,968,0,0,0,0,0,1
NA1_4250803026,2,0,1,0,1277,-265,304,2390,1676,0,0,0,1,0,1
NA1_4236419696,1,1,1,0,257,61,-213,1194,851,0,0,0,0,0,0
NA1_4242333527,1,1,0,1,1844,-618,110,1464,-196,0,0,0,1,0,1
NA1_4251077380,2,0,1,0,-995,1341,6,2552,3031,0,0,0,0,0,1
NA1_4239504053,1,0,0,0,-1009,992,680,570,1828,0,0,0,0,0,0
NA1_4239023461,1,0,0,0,585,-858,-307,248,437,0,0,0,0,0,0
NA1_4248315738,0,0,0,1,-1522,-3173,-3831,-2537,-1307,2,0,0,0,0,0
NA1_4253564606,1,1,1,0,-989,563,-1601,-718,-296,1,0,0,1,1,0
NA1_4258013301,2,0,1,0,2230,1206,4003,3638,920,0,0,0,1,1,1
NA1_4244556709,0,1,0,0,393,-344,-1787,-794,1071,0,0,0,0,0,0
NA1_4251827495,2,0,0,1,-251,1248,1936,-83,1945,0,0,0,0,1,1
NA1_4260376057,1,1,0,0,405,-1693,-216,-921,-829,0,0,0,0,0,0
NA1_4256676554,1,1,1,0,2247,2054,1858,1426,480,0,0,0,0,0,0
NA1_4239504055,0,1,1,0,-1671,61,-462,1243,13,0,0,0,0,0,0
NA1_4258701735,1,1,0,1,-2201,1252,1093,-1955,-789,1,0,1,0,0,0
NA1_4245638582,1,0,0,1,2924,496,1072,1708,24,0,0,0,1,0,0
NA1_4258979630,0,2,1,0,786,-2878,1133,-2474,-2169,0,0,1,0,0,0
NA1_4235890341,0,0,1,0,301,-419,-1861,-3764,-1347,0,0,1,0,0,0
NA1_4255316189,1,0,0,0,-1462,243,1637,2069,762,0,0,0,0,0,0
NA1_4235191693,0,2,1,0,-442,330,-13,685,-366,0,0,0,0,0,0
NA1_4250473103,1,0,1,0,264,1575,74,569,-1035,0,0,0,0,0,1
NA1_4246037901,1,1,1,0,2469,102,-2124,2543,2432,0,0,0,1,0,0
NA1_4240381766,1,1,1,0,-798,1623,286,-726,-444,0,0,0,0,0,0
NA1_4244360091,2,0,1,0,-2161,1173,795,879,787,1,0,0,0,0,0
NA1_4259671607,2,0,1,0,306,-191,-1338,1429,-794,0,0,0,0,0,0
NA1_4245713701,2,0,0,0,2763,2079,2008,-873,-581,0,0,0,0,1,0
NA1_4236416407,1,0,1,0,-474,584,181,229,213,0,0,0,0,0,0
NA1_4246498158,1,0,0,0,-537,-1750,808,-1701,334,0,0,0,0,0,0
NA1_4249876985,1,1,1,0,-99,-237,-647,-2711,-1210,0,0,1,0,0,0
NA1_4234858465,1,1,0,1,-1289,-1390,-1870,1463,1949,0,0,0,0,0,0
NA1_4241335925,2,0,0,0,-1772,401,-1147,1835,189,0,0,0,0,0,1
NA1_4237918441,2,0,1,0,-506,-717,803,-977,-1222,0,0,0,0,0,0
NA1_4255361654,0,1,0,1,719,-18,-3296,-1232,3,0,1,0,0,0,0
NA1_4250817142,2,0,1,0,-1427,1663,2162,-1067,468,0,0,0,0,1,0
NA1_4256472342,2,0,0,1,-1385,252,-1316,-751,611,0,0,0,0,0,0
NA1_4252816383,0,1,0,1,343,-2107,-1112,-2788,-2457,0,1,0,0,0,0
NA1_4252824720,1,0,0,1,-797,-1901,751,1197,69,0,0,0,0,0,0
NA1_4245549319,0,1,1,0,1157,110,-964,-721,-1015,0,0,0,1,0,0
NA1_4239245002,1,0,1,0,3185,418,3406,83,-507,0,0,0,1,2,0
NA1_4256529856,1,1,0,1,2407,-354,3401,57,-662,0,0,1,1,1,0
NA1_4259262135,1,0,0,1,-554,-1268,699,1067,1751,0,0,0,0,0,0
NA1_4239450950,1,0,0,0,1663,1852,2238,487,-670,0,0,0,1,0,0
NA1_4248538068,0,1,0,1,-2372,-1841,-3333,-2029,-1335,0,2,1,0,0,0
NA1_4249531497,2,0,0,0,791,1481,2077,1364,1456,0,0,0,1,0,0
NA1_4242165685,1,1,0,1,1027,656,-1750,1054,174,0,1,0,0,0,0
NA1_4257384908,2,0,1,0,-1264,2670,2759,1062,226,0,0,0,0,1,0
NA1_4235129849,1,0,0,1,-1066,518,-580,-4244,-1159,1,0,1,0,0,0
NA1_4242976515,2,0,0,1,-3860,-972,-2422,1108,101,1,1,0,0,0,0
NA1_4256350869,0,2,1,0,-1502,-3330,-983,1507,218,1,0,0,0,0,0
NA1_4235866807,1,0,1,0,-3141,-791,-1162,65,-9,1,0,0,0,0,0
NA1_4237149700,1,0,1,0,976,2196,2824,-105,-58,0,0,0,0,3,1
NA1_4258001447,1,0,0,0,-1319,475,-85,1999,1268,0,0,0,0,0,1
NA1_4245045362,1,1,0,0,425,-348,186,1086,290,0,0,0,0,0,0
NA1_4254883995,2,0,1,0,1564,1794,1092,899,2834,0,0,0,1,0,1
NA1_4254968526,2,0,0,0,1832,2043,-79,4080,205,0,0,0,1,1,1
NA1_4244965298,1,0,1,0,-659,-78,-80,1917,1465,0,0,0,0,0,0
NA1_4235516868,0,1,0,1,-135,-2597,-549,784,-469,0,0,0,0,0,0
NA1_4258406773,2,0,1,0,2280,736,522,1316,1910,0,0,0,1,0,2
NA1_4250640896,1,1,0,1,-570,966,-324,384,-898,0,0,0,0,0,0
NA1_4245828209,2,0,1,0,125,-226,974,-191,630,1,0,0,1,0,0
NA1_4252234452,1,0,0,1,489,-997,-209,3112,698,0,0,0,0,0,1
NA1_4250616715,1,1,0,1,-538,-1968,-3446,140,412,0,1,0,0,0,0
NA1_4237847184,0,1,0,0,-1411,412,1655,-1985,-865,0,0,1,0,0,0
NA1_4259748149,2,0,0,0,2631,2062,711,2654,1313,0,0,0,1,0,0
NA1_4255578008,1,1,1,0,3466,287,2379,721,-431,0,0,0,1,0,1
NA1_4238810973,1,0,0,1,985,-439,732,-272,-382,0,0,1,2,0,0
NA1_4244094728,0,1,0,0,-305,-414,675,-587,101,0,0,0,0,0,0
NA1_4253755279,1,0,1,0,2346,-2371,580,1757,1132,0,0,0,0,0,0
NA1_4243116028,1,1,1,0,1347,397,-2276,-372,-182,0,0,1,1,0,0
NA1_4247685681,0,0,0,1,-8,918,1145,1747,1066,0,0,0,0,0,0
NA1_4245770381,0,2,1,0,423,791,-1136,983,-63,0,0,0,0,0,0
NA1_4252403907,2,0,0,0,1037,949,4727,-831,-834,0,0,0,0,1,0
NA1_4252054799,1,0,0,0,-1299,610,-1603,1661,1334,0,0,0,0,0,0
NA1_4244961208,0,1,1,0,93,-1968,-2427,1017,1373,1,0,0,1,0,0
NA1_4246835677,0,1,0,1,590,-3533,-383,-3347,-791,1,0,1,0,0,0
NA1_4248544877,1,1,1,0,1871,-96,519,45,-1447,0,0,0,0,0,0
NA1_4240131441,0,1,0,1,-697,-1167,-123,690,288,0,0,0,0,0,1
NA1_4236711530,0,0,0,0,-548,1369,1900,289,-65,0,0,0,0,0,0
NA1_4248996147,0,1,0,0,1172,292,-55,2154,2372,0,0,0,0,0,1
NA1_4247008551,1,1,1,0,112,731,-337,-1099,1728,0,0,0,0,0,0
NA1_4244324014,0,1,0,0,1934,436,-2264,-2896,-1692,0,1,1,0,0,0
NA1_4252611227,0,1,1,0,-1064,1572,-1345,-549,-20,0,0,0,0,0,0
NA1_4257239032,1,1,0,1,-1102,1653,5136,585,179,0,0,0,0,2,0
NA1_4236788638,1,0,0,0,461,275,-418,632,576,0,0,0,0,0,0
NA1_4251569573,2,0,0,1,-1829,101,312,1752,1242,1,0,0,0,0,0
NA1_4241558260,2,0,1,0,939,-750,420,-44,793,0,0,0,0,0,0
NA1_4249715098,0,1,0,1,303,846,2873,1761,1336,0,0,0,0,0,1
NA1_4258364638,1,0,1,0,-2695,-2308,254,29,-30,1,0,0,0,0,0
NA1_4260631414,0,1,0,0,3532,337,2184,1516,590,0,0,0,1,1,0
NA1_4257204408,2,0,0,0,1844,1237,1388,-1272,532,0,0,0,1,0,0
NA1_4257708173,0,2,0,0,644,-1279,-783,1055,-395,0,0,0,0,0,0
NA1_4236433970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4239867023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4238968349,0,1,1,0,1486,1120,-305,-931,-1236,0,0,0,1,0,0
NA1_4244319910,1,0,1,0,561,-1317,931,216,212,0,0,0,0,0,0
NA1_4244619600,1,0,1,0,150,473,-2002,302,-521,0,0,0,0,0,1
NA1_4235542643,1,0,0,1,-496,499,-866,778,-1010,0,0,1,0,0,0
NA1_4235835606,1,0,1,0,-369,203,165,63,1624,0,0,0,0,0,0
NA1_4254752925,0,1,1,0,-576,1539,1246,-361,-771,0,0,0,0,0,0
NA1_4251139865,1,0,0,1,4259,-1274,1872,866,1835,0,0,0,1,0,0
NA1_4250506264,0,1,0,1,2772,27,-1259,-1557,182,0,0,0,1,0,0
NA1_4245275950,1,0,0,1,-938,-1882,-1119,-763,314,0,0,0,0,0,0
NA1_4242514843,1,0,1,0,886,-416,210,-1380,477,0,0,0,0,0,0
NA1_4249189022,1,1,1,0,254,-344,2204,706,1508,0,0,0,0,1,0
NA1_4256273807,0,1,1,0,2130,-958,927,-1460,-2007,0,0,1,0,1,0
NA1_4260082556,0,1,0,0,724,993,1356,475,755,0,0,0,1,0,0
NA1_4238413643,0,1,0,1,1198,-228,2815,-60,-41,0,0,0,0,0,0
NA1_4249135651,0,0,0,0,-1152,-335,-930,-584,455,0,0,0,0,0,0
NA1_4239645475,1,0,0,0,-1285,221,-442,432,-887,0,0,0,0,0,0
NA1_4257529052,0,1,0,1,-1870,-420,-676,-1502,-589,0,0,0,0,0,0
NA1_4255684811,2,0,1,0,1079,1595,-416,-435,1932,0,0,0,0,0,1
NA1_4260755402,1,1,0,1,-123,-124,-1813,2277,1015,0,1,0,0,0,0
NA1_4239261583,1,1,0,1,-1421,-1275,-7,981,253,0,1,0,0,0,0
NA1_4253153174,1,0,1,0,12,277,-1751,-1553,-2100,0,0,0,1,0,0
NA1_4249606625,0,2,1,0,2302,-533,761,613,501,0,0,1,1,0,1
NA1_4258931020,0,1,0,1,-2046,-148,1505,-1638,-1672,1,0,1,0,0,0
NA1_4258071800,1,1,1,0,-525,3421,-511,-80,-630,0,0,0,1,0,0
NA1_4252507077,1,1,1,0,-351,1915,2380,2466,905,0,0,0,0,0,1
NA1_4242198066,0,2,0,0,-2321,-949,181,-515,-319,1,0,1,0,0,0
NA1_4242188326,0,1,1,0,-3395,132,-1878,-602,-281,1,0,0,0,0,0
NA1_4259507695,1,0,0,1,-369,993,1063,612,254,1,0,0,0,0,1
NA1_4242856685,0,1,1,0,-554,936,-183,1706,912,0,0,0,0,0,0
NA1_4243610922,0,2,1,0,-981,-274,2529,-1792,-792,0,0,0,0,0,0
NA1_4245513293,2,0,1,0,562,1241,2536,-504,-429,0,0,0,0,1,0
NA1_4234724243,1,1,0,1,862,1197,-1956,13,-733,0,0,0,0,0,0
NA1_4259505856,1,1,0,0,1224,-57,825,1047,-821,0,0,0,0,0,0
NA1_4241946514,2,0,1,0,-1945,338,-1387,1216,1167,0,0,0,0,0,1
NA1_4259927044,0,1,1,0,900,-103,-2136,175,-1381,0,0,1,0,0,0
NA1_4239975450,1,0,1,0,-1943,-1203,642,981,160,0,0,0,0,0,1
NA1_4258755267,1,0,0,1,-3745,-462,1919,1332,621,1,0,0,0,0,0
NA1_4238662745,1,1,0,0,3164,-289,-673,-359,-16,0,0,0,0,0,0
NA1_4259515246,2,0,1,0,2674,834,2129,1417,1439,0,0,0,1,1,0
NA1_4260637579,1,0,0,1,1073,930,2591,-1386,-1095,0,0,0,0,0,0
NA1_4245058520,0,1,0,0,2557,864,-365,-1258,-1439,0,0,0,1,0,0
NA1_4236639121,0,1,0,1,-1859,1580,-83,-1674,179,0,0,0,0,0,0
NA1_4244172258,1,1,1,0,-347,-1656,-486,1323,170,0,0,0,0,0,1
NA1_4237820270,0,1,1,0,909,123,2520,71,935,0,0,0,0,0,0
NA1_4247256679,0,1,1,0,1872,503,-43,-1110,-377,0,0,0,1,0,0
NA1_4247161064,1,1,1,0,-1724,-827,1182,1274,612,1,0,0,0,1,0
NA1_4243758438,2,0,0,0,1277,325,845,950,964,0,0,0,0,0,0
NA1_4260646811,1,1,0,1,494,-1155,2136,-4281,-7,0,0,1,0,0,0
NA1_4248932810,1,1,1,0,254,-2520,1772,-236,255,0,0,0,0,0,0
NA1_4257457813,1,0,0,1,-615,2279,-99,2299,74,0,0,0,0,0,0
NA1_4242168057,1,0,0,1,-2433,217,-936,-249,656,1,0,0,0,0,0
NA1_4254925807,1,1,1,0,-216,53,356,1505,1207,0,0,0,0,1,0
NA1_4245310903,0,2,0,0,2164,453,242,1016,81,0,0,0,1,0,0
NA1_4255626961,0,1,0,0,2665,-2141,-930,148,-1322,0,0,0,1,0,0
NA1_4236430264,1,1,1,0,-2598,3583,874,936,73,1,0,0,0,0,0
NA1_4244743197,2,0,1,0,-943,235,482,1926,1219,0,0,0,0,0,0
NA1_4253762967,1,1,0,1,-106,-537,-888,221,-1058,1,0,0,0,0,0
NA1_4249616610,1,0,0,0,-358,750,1096,2245,1798,0,0,0,0,1,1
NA1_4238849694,0,2,1,0,3405,540,342,2338,-403,0,0,0,1,0,0
NA1_4252437837,2,0,1,0,849,519,-891,-879,111,0,0,0,1,0,0
NA1_4245012697,0,1,0,0,-182,-298,-703,1742,-970,0,0,0,0,0,0
NA1_4260044031,1,1,1,0,-1522,2248,1690,-1990,-788,0,0,0,0,1,0
NA1_4249003985,0,1,1,0,-1551,169,-2388,878,-543,1,0,0,0,0,1
NA1_4239238519,2,0,0,1,1516,1906,331,4000,2051,0,0,0,0,1,1
NA1_4244953533,0,1,1,0,1861,-613,-1517,27,-742,0,0,0,0,0,0
NA1_4258684633,0,1,0,1,-2272,131,-2094,-606,-384,0,1,0,0,0,0
NA1_4252008851,0,1,0,1,1717,475,-2418,-238,26,0,0,0,0,0,0
NA1_4255678144,1,0,1,0,2942,216,864,2022,284,0,0,0,1,1,0
NA1_4247495326,1,0,1,0,670,523,1157,4634,2204,0,0,0,1,0,1
NA1_4242348568,0,2,0,0,2733,-43,149,467,831,0,0,0,1,0,0
NA1_4241059604,0,1,0,0,140,-882,535,988,1002,0,0,0,0,0,0
NA1_4255320341,1,0,0,1,161,409,-1211,30,1292,0,0,0,0,0,0
NA1_4257556381,0,1,1,0,1716,719,2907,-2731,-142,0,0,0,1,0,0
NA1_4257645490,0,2,0,1,2243,848,-2662,-2528,-835,0,0,1,0,0,0
NA1_4253057004,1,1,0,1,2455,-1212,309,-816,-694,0,0,1,1,0,0
NA1_4246476731,1,1,1,0,-1145,600,351,40,1290,0,0,0,0,0,0
NA1_4235074545,2,0,0,0,-41,-198,63,162,-575,0,0,0,0,0,0
NA1_4235567438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4242808684,0,1,0,1,-891,-1334,1157,-1115,-718,0,0,0,0,0,0
NA1_4259995067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA1_4255405358,1,0,1,0,1097,1057,-679,-2142,-698,0,0,0,0,0,0
NA1_4234777389,2,0,1,0,-2371,-2312,1971,846,-741,1,0,1,0,0,0
NA1_4246147737,0,1,1,0,88,-1570,555,1199,880,0,0,0,0,0,0
NA1_4239012744,1,1,0,1,-2378,552,-310,309,9,1,0,0,0,0,0
NA1_4257282203,0,2,1,0,1050,1373,-536,-977,-60,0,0,0,1,0,0
NA1_4255774935,0,1,0,1,-79,-1820,-1577,-1501,-1535,0,1,0,0,0,0
NA1_4248276190,0,2,0,1,-777,-2104,-1209,428,-1281,0,1,0,0,0,0
NA1_4236047764,0,2,0,1,-1950,-388,-2160,1836,437,0,1,0,0,0,1
NA1_4252946463,1,0,1,0,-769,2912,1866,-146,640,0,0,0,0,1,1
NA1_4243153349,1,1,1,0,-608,2625,-1194,1269,782,0,0,0,0,0,0
NA1_4239015929,1,1,0,1,614,-796,-4984,-3064,-1350,0,2,1,0,0,0
NA1_4238308627,1,1,0,0,800,-1551,93,331,-798,0,0,0,1,0,0
NA1_4242144305,0,2,0,0,452,-1230,-706,-242,1492,0,0,0,0,0,0
NA1_4260902215,2,0,1,0,1972,21,2,96,287,0,0,0,1,0,0
