matchId,gameLength,winningTeam,team1Top,team1Jg,team1Mid,team1Adc,team1Supp,team2Top,team2Jg,team2Mid,team2Adc,team2Supp
NA1_4251478611,1857,100,Volibear,Hecarim,Malzahar,Xayah,Nautilus,Riven,MasterYi,Zed,Kaisa,Anivia
NA1_4249469545,1741,100,Garen,Shaco,Ahri,KogMaw,Leona,Camille,Udyr,Kayle,Caitlyn,Renata
NA1_4237227164,2119,100,Chogath,MasterYi,Leblanc,Ezreal,Taliyah,Tryndamere,FiddleSticks,Yasuo,Zeri,Leona
NA1_4258120627,1524,100,Illaoi,MasterYi,Katarina,Jhin,Vex,Sett,Graves,Xerath,Twitch,Brand
NA1_4257758681,1291,100,Singed,DrMundo,Zed,Twitch,Lulu,Ahri,Viego,Akali,Vayne,TahmKench
NA1_4251346530,1843,100,Sett,MasterYi,Kassadin,Jhin,Yuumi,Riven,Diana,Yasuo,Samira,Rakan
NA1_4245697921,1392,100,Shen,Trundle,Katarina,Kaisa,Senna,Teemo,Vi,Zed,Caitlyn,Blitzcrank
NA1_4249832836,2179,100,Garen,Shaco,Kayle,KogMaw,Velkoz,Gangplank,Nocturne,Kaisa,Vayne,Renata
NA1_4238477502,1757,100,Graves,MasterYi,Corki,Vayne,Swain,Jax,Hecarim,Irelia,Jhin,Pyke
NA1_4258643449,1483,200,Mordekaiser,Kayn,Corki,Kaisa,Zilean,RekSai,Trundle,Fizz,Jhin,Sona
NA1_4259146470,1674,200,Illaoi,Rengar,Vex,Ashe,Morgana,Garen,RekSai,Sylas,Vayne,Lux
NA1_4241543299,1576,100,Sion,Sejuani,Leblanc,Jhin,Blitzcrank,Teemo,Amumu,Ahri,Vayne,Yuumi
NA1_4260289835,1698,100,MonkeyKing,Evelynn,Nasus,Vayne,Blitzcrank,Sion,Vi,Neeko,Ziggs,Karma
NA1_4241049175,2249,200,Gangplank,Jax,Lulu,Rengar,Seraphine,Garen,MasterYi,Sylas,Vayne,Leona
NA1_4242067717,2413,200,TahmKench,XinZhao,Vladimir,Lucian,Sona,Akali,Vi,Tristana,Veigar,Seraphine
NA1_4254841069,1326,200,Aatrox,Trundle,Diana,Draven,Morgana,Jayce,Ekko,Qiyana,Lucian,Yuumi
NA1_4250438577,1742,100,Fiora,XinZhao,Neeko,Jhin,Alistar,Gwen,Evelynn,Illaoi,Xayah,Blitzcrank
NA1_4239765884,1961,100,Sion,Evelynn,Malzahar,Jinx,Zyra,Riven,Warwick,Jayce,Tristana,Lux
NA1_4239668651,1562,100,Karma,Kayn,Yasuo,Ziggs,Lux,Darius,Shyvana,Malzahar,Jinx,Pyke
NA1_4253519520,1984,100,Singed,Diana,Yasuo,Jinx,Morgana,Darius,Kayn,Akali,Jhin,Nami
NA1_4254598348,1516,100,Irelia,Rengar,Kassadin,Caitlyn,Nautilus,Ornn,Ekko,Talon,Ashe,Yuumi
NA1_4235899005,1689,100,Mordekaiser,Volibear,Diana,Sivir,Yuumi,XinZhao,Warwick,Qiyana,Caitlyn,Nami
NA1_4244603577,2226,100,Jayce,Warwick,Veigar,MissFortune,Morgana,Irelia,Amumu,Yasuo,Samira,Galio
NA1_4241279784,1526,100,Fiora,MasterYi,Syndra,Soraka,Lux,Darius,Ekko,Malzahar,Draven,Brand
NA1_4258571102,1876,100,Teemo,XinZhao,Aatrox,Tristana,Amumu,Mordekaiser,MasterYi,Ahri,Jhin,Zilean
NA1_4241100180,1777,100,Tryndamere,Hecarim,Yone,Jhin,Yuumi,Graves,MasterYi,Fizz,Jinx,RekSai
NA1_4253328276,2619,200,Darius,MasterYi,Katarina,Jhin,Seraphine,Kennen,Poppy,Ahri,Vayne,Alistar
NA1_4253454714,2089,100,Gangplank,RekSai,Akali,Ezreal,Blitzcrank,Malphite,Khazix,Ryze,Lucian,Nami
NA1_4242698073,1215,200,Riven,Lillia,RekSai,Zeri,Blitzcrank,Gangplank,Shyvana,Ahri,Vayne,Soraka
NA1_4242876673,1370,100,Malphite,Vi,Graves,Vayne,Pyke,Kayn,Riven,Vladimir,Lucian,Lux
NA1_4243090657,1660,200,Riven,Graves,Ahri,Vayne,Karma,Nasus,Brand,Xerath,Ezreal,Zilean
NA1_4260188181,1410,200,Teemo,Nocturne,Orianna,Kaisa,Nautilus,Riven,Vi,Kennen,MissFortune,Velkoz
NA1_4241309148,1840,100,Fiora,Khazix,Vladimir,Ezreal,Bard,Warwick,MasterYi,Zilean,Maokai,Ashe
NA1_4249519377,1625,200,Shen,Diana,Katarina,Vayne,Lulu,Sett,Khazix,Syndra,Ezreal,Zyra
NA1_4257241554,1888,200,Volibear,Diana,Ekko,Jhin,Nautilus,Riven,Elise,Chogath,Ezreal,Twitch
NA1_4234937694,1673,200,Yasuo,Rengar,Karma,Ezreal,Renata,Gangplank,Khazix,Malzahar,Jinx,Senna
NA1_4257884218,912,100,Camille,Jax,Malzahar,Swain,Nautilus,Gnar,Zac,Vex,Irelia,Brand
NA1_4245589936,1424,100,Pantheon,Kindred,Ahri,Kaisa,Renata,Riven,Nidalee,Sion,Xayah,Rakan
NA1_4259948822,1338,200,Nasus,Khazix,Ahri,Lucian,Pyke,Aatrox,Kindred,Sylas,Kaisa,Blitzcrank
NA1_4259035776,1717,200,Camille,Udyr,Vladimir,Sivir,Yuumi,Yone,Hecarim,Ryze,Tristana,Blitzcrank
NA1_4254557303,2116,100,Akali,Vi,Kassadin,Jhin,Lux,Kayle,Amumu,Veigar,Caitlyn,Nami
NA1_4245706640,2165,100,Yorick,Sejuani,TwistedFate,Ezreal,Soraka,Gwen,XinZhao,Ryze,Aphelios,Morgana
NA1_4251950814,1656,100,Teemo,Kayn,MonkeyKing,Jinx,Zyra,Yone,Diana,Sion,Ezreal,Pyke
NA1_4252962566,1464,100,Fiora,Hecarim,Zeri,Jhin,Swain,Darius,Amumu,Rumble,Sivir,Senna
NA1_4255704384,1305,100,Kaisa,Hecarim,Fizz,Vayne,Nautilus,Quinn,Diana,Yone,Sivir,Nasus
NA1_4246277792,2602,200,Gangplank,Kayn,Yasuo,Jinx,Shaco,Urgot,Singed,Ahri,Varus,Swain
NA1_4243951018,1507,200,Graves,Elise,Cassiopeia,Jinx,Nami,Sett,Khazix,Tryndamere,Jhin,Pyke
NA1_4250442343,2709,200,Teemo,Amumu,Xerath,Ezreal,Thresh,Fiora,Sejuani,Veigar,Lucian,Nami
NA1_4237611860,1523,100,Renekton,Graves,Veigar,Tristana,Lux,Kayn,Elise,Jinx,Ahri,Xerath
NA1_4241229405,1082,100,Darius,FiddleSticks,Yasuo,Ezreal,Lux,Mordekaiser,LeeSin,Corki,Samira,Renata
NA1_4252510721,1747,200,Shen,Nunu,Ahri,Jhin,Senna,Aatrox,JarvanIV,Viktor,Ezreal,Velkoz
NA1_4254306606,1469,100,Teemo,Nidalee,Yone,Tristana,Rakan,Jax,MasterYi,Vladimir,Jhin,Yuumi
NA1_4244387068,1335,100,Nasus,Shyvana,Morgana,Samira,Renata,Sett,Kayn,Leblanc,Draven,Soraka
NA1_4251246813,2108,100,Fiora,Graves,TwistedFate,Jinx,Thresh,Camille,Nunu,Ekko,MissFortune,Zyra
NA1_4249862450,1567,100,Kayle,Khazix,Pyke,Kaisa,Leona,Volibear,MasterYi,Talon,Jhin,Senna
NA1_4246941794,1244,200,Renekton,Nocturne,Ahri,Lucian,Thresh,Nasus,Rengar,Neeko,Zeri,Sona
NA1_4238369191,2436,200,Ornn,Hecarim,Ahri,Caitlyn,Morgana,Tryndamere,MonkeyKing,Malzahar,Twitch,Brand
NA1_4238776512,1214,200,Kayle,Poppy,Vex,Caitlyn,Janna,Mordekaiser,Zac,Syndra,Tristana,Pyke
NA1_4257028512,2092,200,Chogath,Sion,Kaisa,Zeri,Senna,Malphite,Ekko,Yasuo,Vayne,Soraka
NA1_4245925307,1736,100,Ornn,Karthus,Vex,Jinx,Lulu,Kennen,Amumu,Riven,Twitch,Nautilus
NA1_4240979772,1836,100,Volibear,Shaco,Yone,Jinx,Zyra,Gwen,Graves,Vladimir,Kaisa,Thresh
NA1_4257773096,2078,100,Aatrox,Rammus,Vladimir,Varus,Rakan,Gnar,Talon,Cassiopeia,Jhin,Pyke
NA1_4239903990,1775,200,Gangplank,Ivern,Kayle,Jhin,Seraphine,Malphite,Evelynn,Graves,Ezreal,Velkoz
NA1_4243696371,916,100,Garen,MasterYi,Corki,Zeri,Karma,Graves,RekSai,Ekko,Jinx,Soraka
NA1_4252425845,1900,200,Aatrox,Trundle,Fizz,Ashe,Sona,Garen,Volibear,Ahri,Ezreal,Zac
NA1_4239102689,716,100,Yone,Nocturne,Karma,Ezreal,Xerath,Camille,Hecarim,Morgana,Samira,Thresh
NA1_4243527505,1923,100,Graves,Warwick,Kaisa,Ezreal,Shaco,Jayce,Kayn,Sylas,Jhin,Lux
NA1_4238556803,1631,100,Sett,FiddleSticks,Fizz,Lucian,Nami,Urgot,Khazix,Yasuo,Vayne,Yuumi
NA1_4237632156,1928,200,Yorick,Kayn,Brand,Jinx,Lulu,Yone,Zac,Talon,MissFortune,Lux
NA1_4248226838,1321,200,Vayne,Lillia,Akshan,Ashe,Nami,Malphite,Shaco,Yasuo,Jhin,Lux
NA1_4259550929,1414,200,Yone,Kayn,TwistedFate,Jinx,Nidalee,Akali,Hecarim,Zed,Ezreal,Yuumi
NA1_4243273026,1717,100,Gangplank,Hecarim,Yasuo,Kaisa,Brand,DrMundo,MasterYi,Viktor,Senna,Pyke
NA1_4242516237,1319,100,Jayce,Shyvana,Diana,Vayne,Lux,Yorick,MasterYi,Veigar,Zeri,Swain
NA1_4247047489,2071,200,Zeri,Warwick,Sylas,MissFortune,Morgana,Volibear,Hecarim,Akshan,Jhin,Yuumi
NA1_4258959419,1878,100,Nasus,LeeSin,Sylas,Twitch,Sona,Gwen,Viego,Akshan,Samira,Lux
NA1_4235885817,1611,100,Gnar,Kayn,Neeko,Sivir,Varus,Sett,Twitch,Ryze,Caitlyn,Renata
NA1_4256381702,2247,100,Teemo,XinZhao,Katarina,Jinx,Soraka,Urgot,Kindred,Ahri,Ezreal,Senna
NA1_4255443078,2171,100,Renekton,Evelynn,MonkeyKing,Ashe,MissFortune,Sion,Hecarim,Rumble,Vayne,Lux
NA1_4247403272,1521,200,Poppy,LeeSin,Tryndamere,Vayne,Shaco,Urgot,Vi,Irelia,MissFortune,Vex
NA1_4259210420,1096,200,Warwick,MasterYi,Yone,Kindred,Renata,Mordekaiser,Nocturne,Zed,Lucian,Yuumi
NA1_4258346584,1848,200,Mordekaiser,Rammus,Akshan,Jinx,Zac,Lillia,Ivern,Corki,Jhin,Rakan
NA1_4237255136,2068,100,Pantheon,Udyr,Anivia,Jhin,Morgana,Ornn,Diana,Qiyana,Xayah,Brand
NA1_4247408951,2178,200,Vi,Warwick,Rumble,Jhin,Seraphine,Sion,Rengar,Ahri,Senna,Blitzcrank
NA1_4252547769,1354,100,Sett,Nocturne,Vladimir,Ashe,Nautilus,Rumble,LeeSin,Zoe,Kaisa,Zilean
NA1_4239561743,1588,200,Irelia,Nunu,Malzahar,Jhin,Jax,Kayn,Yone,Varus,Shaco,
NA1_4255434511,2261,200,Sett,Graves,Syndra,KogMaw,Lulu,Irelia,Viego,Veigar,Ezreal,Lux
NA1_4244139821,1731,100,Tryndamere,Kayn,Vladimir,Kaisa,Lulu,Kled,MasterYi,Akali,Jinx,Heimerdinger
NA1_4251883335,2002,100,Urgot,Hecarim,Annie,Vayne,Rell,Illaoi,Nocturne,Qiyana,Lucian,Blitzcrank
NA1_4245825828,1722,200,Sion,Shyvana,Yasuo,Ezreal,Shaco,Camille,Diana,Yone,Draven,Blitzcrank
NA1_4244059356,1608,100,Jax,Graves,Diana,Caitlyn,Senna,TahmKench,MasterYi,Pyke,Jhin,Zyra
NA1_4257191757,2846,200,Teemo,Tristana,Katarina,Ezreal,Pyke,Garen,Evelynn,Azir,Jinx,Yuumi
NA1_4258542584,1593,100,MonkeyKing,Rengar,Ekko,MissFortune,Leona,Darius,Khazix,Singed,Ezreal,Yuumi
NA1_4241742053,1861,200,Teemo,Graves,Neeko,Aphelios,Lux,Sett,Khazix,Veigar,Lucian,Nami
NA1_4244774236,1608,200,Yorick,Nidalee,Diana,MissFortune,Leona,Shen,RekSai,Fizz,Zeri,Yuumi
NA1_4244200858,1739,200,Yasuo,RekSai,Vladimir,Jhin,Nautilus,Aatrox,MasterYi,Cassiopeia,TwistedFate,Pyke
NA1_4251973529,1415,200,Shen,Kayn,Yone,Vayne,Lulu,Gangplank,Graves,Viktor,Xayah,Nami
NA1_4247068959,2007,100,Sion,Ivern,Karthus,Jhin,Lux,Aatrox,Poppy,Viktor,Ashe,Soraka
NA1_4252744319,1437,200,MonkeyKing,RekSai,Fizz,MissFortune,Karma,Teemo,Hecarim,Sylas,Xayah,Soraka
NA1_4253576823,1593,200,Irelia,Sejuani,Gangplank,Aphelios,Morgana,Jayce,Kayn,Yasuo,Swain,Nautilus
NA1_4255021147,1870,100,Camille,Malphite,Pantheon,Veigar,Morgana,Aatrox,Viego,Yasuo,Neeko,Blitzcrank
NA1_4258970022,2525,200,Yorick,Graves,Malzahar,Vayne,Pyke,MonkeyKing,Poppy,Fizz,Draven,Zyra
NA1_4251097165,1871,200,Vladimir,Khazix,Syndra,Zeri,Bard,Aatrox,Warwick,Katarina,Tristana,Velkoz
NA1_4249732216,1706,100,Nautilus,Trundle,Gnar,Aphelios,Rakan,Ornn,Khazix,Ahri,Jhin,Anivia
NA1_4242332058,1468,200,Tryndamere,Kayn,Lux,Vayne,Thresh,Irelia,Diana,Qiyana,Tristana,Pyke
NA1_4247706389,2030,100,Aphelios,Amumu,Annie,Kaisa,Renata,Warwick,Diana,Yasuo,Samira,Senna
NA1_4239024844,1529,100,Illaoi,Viego,Ahri,MissFortune,Thresh,Jayce,Hecarim,Viktor,Senna,Blitzcrank
NA1_4249485733,1925,200,Shen,Warwick,Yone,Veigar,Leona,Camille,Trundle,Ekko,MissFortune,Nautilus
NA1_4257131798,2310,100,Nasus,XinZhao,Cassiopeia,Ezreal,Pyke,Teemo,Volibear,Ahri,Kaisa,Renata
NA1_4254354977,1808,100,Irelia,Diana,Morgana,Caitlyn,Thresh,LeeSin,Ekko,Ezreal,Yone,Karma
NA1_4242076700,2383,200,Yorick,Sion,Zoe,Aphelios,Soraka,Graves,Khazix,Viktor,MissFortune,Blitzcrank
NA1_4253145846,1523,200,Kayle,LeeSin,Ziggs,Samira,Bard,Urgot,Warwick,Zoe,Jinx,Ryze
NA1_4252877883,1644,200,Urgot,Elise,Katarina,Twitch,Renata,Singed,Shaco,Irelia,Caitlyn,Lux
NA1_4242296881,1882,100,Viktor,Sett,Yasuo,Jhin,Nautilus,Darius,Singed,Kaisa,Jinx,Senna
NA1_4248835321,1794,100,Shen,Hecarim,Zilean,Xayah,Rakan,Sion,Elise,Pantheon,Sivir,Yuumi
NA1_4250730355,2434,100,Shen,Sylas,Syndra,Swain,Pyke,Mordekaiser,JarvanIV,Fizz,Caitlyn,Lux
NA1_4239899471,1829,100,Sion,Graves,Akali,Caitlyn,Lulu,Poppy,Shaco,Vex,Jinx,Thresh
NA1_4249149585,1599,100,Garen,Graves,Kassadin,Ezreal,Nidalee,Darius,Sion,Qiyana,Jinx,Blitzcrank
NA1_4259672443,1665,200,Shen,RekSai,Ekko,Aphelios,Rakan,Camille,Shyvana,Zed,Jinx,Renata
NA1_4238592615,1319,200,Warwick,FiddleSticks,Neeko,Jhin,Rakan,Viktor,RekSai,Graves,Ezreal,Lux
NA1_4254425694,1846,200,Malphite,Ekko,Irelia,Jhin,Soraka,Riven,Rengar,Sylas,Akshan,Lux
NA1_4254258969,1844,200,Lillia,Sett,Katarina,Aphelios,Alistar,Irelia,Kayn,Azir,MissFortune,Nautilus
NA1_4248885734,1787,100,Darius,MonkeyKing,Ryze,Zeri,Taric,Riven,Hecarim,Graves,Ezreal,Brand
NA1_4248629613,1711,200,Mordekaiser,Morgana,Kassadin,Twitch,Blitzcrank,Gangplank,Viego,Malzahar,Ezreal,Soraka
NA1_4246014060,1598,100,Sejuani,Vi,Lux,Twitch,Zilean,Kennen,LeeSin,Fizz,Jinx,Senna
NA1_4254688223,1906,200,MonkeyKing,Vi,Leblanc,Sivir,Nautilus,Akali,Nocturne,Soraka,Aphelios,Morgana
NA1_4253545566,1634,100,Jax,Qiyana,Corki,Lucian,Karma,Nasus,Shaco,Veigar,Vayne,Rakan
NA1_4243084306,1242,100,Aatrox,Kayn,Karthus,Jinx,Blitzcrank,Volibear,Viego,Anivia,Zeri,Senna
NA1_4246926473,1981,200,Garen,Trundle,Yasuo,Ezreal,Velkoz,Akali,Hecarim,Yone,Draven,Leona
NA1_4251240136,2474,200,Fiora,Zed,Galio,Jinx,Seraphine,Renekton,Ekko,TwistedFate,Caitlyn,Nami
NA1_4254144076,2229,200,Yorick,Trundle,Tryndamere,KogMaw,Lulu,Kayle,Amumu,Gangplank,Ziggs,Thresh
NA1_4248487037,1606,100,Darius,Hecarim,Cassiopeia,Ezreal,Xerath,Ekko,Yorick,Yasuo,Lucian,Lulu
NA1_4253074501,2029,100,Kayle,JarvanIV,Viktor,Varus,Lux,Mordekaiser,Khazix,Malzahar,Ashe,Soraka
NA1_4249524586,1792,200,Warwick,Hecarim,TwistedFate,Jinx,Lux,Mordekaiser,Ashe,Ivern,Yasuo,Thresh
NA1_4260662546,1739,200,Gnar,Sejuani,Kayle,Jinx,Senna,Nasus,XinZhao,Ahri,Zeri,Lulu
NA1_4258410018,1335,100,Kayle,Kayn,Katarina,Senna,Morgana,Jayce,Chogath,Viego,Samira,Blitzcrank
NA1_4260029758,1925,200,Malphite,XinZhao,Veigar,Twitch,Zyra,Kled,Teemo,Tryndamere,Ashe,Yuumi
NA1_4238391903,1411,200,Aatrox,Udyr,Karma,Ezreal,Thresh,Tryndamere,FiddleSticks,Galio,Jinx,Morgana
NA1_4245723263,2311,100,Akali,Nocturne,Vex,Ezreal,Taliyah,Pantheon,Shaco,MasterYi,Jhin,Brand
NA1_4259039991,1458,100,Sion,Shaco,Veigar,Jinx,Thresh,MasterYi,Zac,Fizz,Jhin,Lux
NA1_4254864562,1321,100,Malphite,Karthus,Lucian,KogMaw,Thresh,Aatrox,Diana,Leblanc,Caitlyn,Nautilus
NA1_4235782871,1129,200,Nasus,Vi,Kassadin,Ezreal,Senna,Aatrox,XinZhao,Akali,Draven,Renata
NA1_4251080128,1301,100,Ornn,Udyr,Katarina,Ezreal,Vex,Fiora,Warwick,Sett,Kaisa,Blitzcrank
NA1_4244249524,1870,100,Teemo,Nocturne,Orianna,Kaisa,Zilean,Renekton,Evelynn,Riven,Samira,Lux
NA1_4249662878,1568,200,Jayce,Nocturne,TwistedFate,Xerath,Senna,Chogath,Zac,Neeko,Caitlyn,Morgana
NA1_4260538922,1385,100,Gnar,Elise,Shaco,Jinx,Thresh,Maokai,Diana,Yasuo,Draven,Senna
NA1_4255879509,1062,100,Yone,MonkeyKing,Sylas,Sivir,Zyra,Irelia,Mordekaiser,Kayle,Jinx,Nami
NA1_4249601406,1252,200,Chogath,Shyvana,Fizz,Kaisa,Pyke,Jax,Diana,Sion,Jinx,Lux
NA1_4243009714,1906,100,Gragas,Nocturne,Akali,Jhin,Pyke,Yorick,Evelynn,Leblanc,Ezreal,Senna
NA1_4252595013,1753,100,Garen,MasterYi,Malzahar,Kaisa,Lux,Sion,Ivern,Katarina,Ezreal,Anivia
NA1_4260190587,1735,200,Camille,Shyvana,Viktor,Zeri,Braum,Sett,JarvanIV,Zoe,Jinx,Maokai
NA1_4248454299,1839,200,Malphite,Vi,Leblanc,Lucian,Nami,Quinn,Hecarim,Veigar,Tristana,Thresh
NA1_4259805298,1623,200,Tryndamere,LeeSin,Xerath,Yasuo,Taliyah,Darius,Shaco,Veigar,Ezreal,Karthus
NA1_4254451320,1949,100,Irelia,Evelynn,Yone,Twitch,Seraphine,Aatrox,Viego,Ahri,Draven,Leona
NA1_4257460747,1425,100,Garen,Trundle,Veigar,Ezreal,Velkoz,Jax,FiddleSticks,Yasuo,Lucian,Ashe
NA1_4255816701,1431,100,Sion,Shaco,Kassadin,Lucian,Sona,Darius,Graves,Ahri,Kindred,Leona
NA1_4250790096,2343,200,Yone,Amumu,Vladimir,MissFortune,Nami,Garen,FiddleSticks,Lucian,Caitlyn,Renata
NA1_4244325632,1502,200,Yone,Diana,Galio,Twitch,Yuumi,Yasuo,Volibear,Ahri,Vayne,Soraka
NA1_4236978759,1442,200,Jhin,Hecarim,Yasuo,Kaisa,Senna,Fiora,Shaco,Zeri,Jinx,Braum
NA1_4242506028,1839,200,Chogath,Khazix,Morgana,Sivir,Renata,Camille,JarvanIV,Sylas,Sona,Ezreal
NA1_4235792562,2480,100,Gwen,Graves,Ekko,Samira,Morgana,Darius,Karthus,Irelia,Vayne,Zyra
NA1_4244864515,2145,100,MonkeyKing,Urgot,Syndra,Zeri,Nautilus,Jax,Pantheon,Ekko,Ezreal,Lulu
NA1_4245114628,1628,100,Singed,Kindred,Yone,Draven,Brand,Urgot,Gwen,Samira,Ezreal,Thresh
NA1_4258959555,1589,200,Chogath,Poppy,Yasuo,Jhin,Yuumi,Gangplank,Rammus,Fizz,Jinx,Gragas
NA1_4260284294,1717,100,MonkeyKing,Ekko,Yasuo,Vayne,Nautilus,Camille,Nocturne,Viktor,Jinx,Blitzcrank
NA1_4256894005,1344,200,Irelia,Rammus,Rumble,Draven,Nami,Camille,Viego,Zed,MissFortune,Taliyah
NA1_4250996285,1274,100,Gwen,Warwick,Swain,Jhin,Zyra,Kled,Diana,Ezreal,Zeri,Morgana
NA1_4248047386,1421,200,Graves,Ekko,Vex,Kaisa,Soraka,Sett,Rammus,Ahri,Ezreal,Sona
NA1_4234851239,1539,100,Tryndamere,Trundle,Ahri,Caitlyn,Lux,Shen,Diana,Katarina,Jinx,Morgana
NA1_4241259102,1588,100,Ashe,Udyr,Viktor,Jinx,Renata,Yone,Morgana,Kassadin,Draven,Nautilus
NA1_4244606540,2469,200,Tryndamere,Nocturne,Volibear,Tristana,Ziggs,Jax,Warwick,Karma,MissFortune,Janna
NA1_4240854210,1751,200,Yorick,MasterYi,Sylas,Vayne,Renata,Sett,Amumu,Viktor,Jinx,Rell
NA1_4243707877,1121,200,Trundle,MasterYi,Fizz,Caitlyn,Morgana,Mordekaiser,Khazix,Ahri,Tristana,Leona
NA1_4258077968,1749,100,Garen,Rammus,Xerath,Samira,Zyra,Aatrox,Diana,Yasuo,Kaisa,Morgana
NA1_4258369353,1956,100,Jayce,LeeSin,Yone,Zeri,Brand,Garen,Nocturne,Galio,Tristana,Janna
NA1_4244093301,1886,200,Jayce,Diana,Kaisa,Tristana,Sion,Tryndamere,Rengar,Lux,Jhin,Nami
NA1_4248387908,1973,200,Garen,Hecarim,AurelionSol,Lucian,Rakan,Fiora,Diana,Malzahar,Varus,Lulu
NA1_4253304451,1579,100,Aatrox,Zac,Brand,Swain,Lux,Darius,Nocturne,Diana,Draven,Xerath
NA1_4237680579,1692,100,Yone,Hecarim,Ahri,Draven,Pyke,Jayce,Ekko,Galio,Vayne,Senna
NA1_4258814065,1720,200,Akali,Vi,Pantheon,Zeri,Twitch,Yasuo,Udyr,Annie,Ezreal,Karthus
NA1_4241217122,1315,100,Jayce,LeeSin,Akali,MissFortune,Xerath,Aatrox,Gwen,Nocturne,Jinx,Senna
NA1_4257637848,1708,100,Shen,LeeSin,Kayle,Samira,Nautilus,Leblanc,Diana,Pyke,Kaisa,Yuumi
NA1_4259463421,1857,100,Tryndamere,Kayn,Veigar,Ezreal,Lux,Jax,LeeSin,Vex,Tristana,Xerath
NA1_4252522072,2426,100,Volibear,Khazix,Veigar,Zeri,TahmKench,Ornn,MasterYi,Neeko,Jinx,Renata
NA1_4253699649,1446,100,Sylas,Volibear,Akshan,Twitch,Yuumi,Malphite,Zed,Akali,Lucian,Senna
NA1_4260883344,1522,100,Rumble,Viego,Morgana,Zeri,Janna,Jayce,Hecarim,Kaisa,Jhin,Lux
NA1_4242914306,1740,100,Gnar,Rammus,Zed,Brand,Xerath,Shen,Viego,Ahri,Twitch,Yuumi
NA1_4253739032,1840,200,Nasus,FiddleSticks,Kaisa,Ezreal,Senna,Samira,Udyr,Ahri,Lucian,Xerath
NA1_4250027854,1743,100,Fizz,MasterYi,Sylas,Yasuo,Alistar,Teemo,Viego,Talon,Xayah,Nautilus
NA1_4238862018,1850,100,Quinn,Zac,Fizz,Twitch,Rakan,Jax,Tryndamere,Lucian,Sivir,Lux
NA1_4239326812,1734,100,Kennen,MasterYi,Pantheon,Jinx,Nautilus,Garen,Khazix,Ahri,Draven,Bard
NA1_4252560987,1932,100,Garen,Graves,Leblanc,Samira,Zyra,Trundle,DrMundo,Orianna,Tristana,Sona
NA1_4256260171,2228,200,Riven,Talon,Yone,Xayah,Karma,Gangplank,Khazix,FiddleSticks,Vayne,Yuumi
NA1_4246942701,2056,200,Sion,Shaco,Qiyana,Ezreal,Morgana,Aatrox,Vi,Ahri,Samira,Lux
NA1_4253603272,1722,100,Teemo,Gwen,Galio,Lucian,Braum,Darius,Diana,Akali,Caitlyn,Senna
NA1_4259455228,1602,100,Sion,Diana,Tristana,Draven,Soraka,Kled,RekSai,Vex,Jinx,Thresh
NA1_4234977181,1750,100,Garen,Viego,Chogath,Aphelios,Xerath,Tryndamere,Hecarim,Fizz,Kaisa,Nautilus
NA1_4254574114,1925,200,Riven,Trundle,Ziggs,Ezreal,Nami,Gangplank,Diana,Zilean,Kaisa,Karma
NA1_4246591233,2273,100,Nasus,Kayn,Ahri,Jhin,Zyra,Kayle,MasterYi,Diana,Caitlyn,Pyke
NA1_4241219413,1938,100,Irelia,Yone,Yasuo,Twitch,Janna,Malphite,Viego,Zoe,Ezreal,Xerath
NA1_4258819194,1651,200,Aatrox,Viego,Veigar,Samira,Nami,Soraka,Khazix,Akali,Lucian,Sett
NA1_4235784715,1733,200,Yone,Shaco,Fizz,Aphelios,Lux,Tryndamere,MonkeyKing,Leblanc,Samira,Nautilus
NA1_4247811965,1772,100,Tryndamere,Shaco,Ryze,Caitlyn,Blitzcrank,Garen,MasterYi,Irelia,Soraka,Twitch
NA1_4248549005,2078,200,Gnar,Graves,Kayle,Jinx,Lulu,Shen,Zac,Orianna,Ezreal,Yuumi
NA1_4241239600,1482,200,Volibear,Warwick,Sona,Jhin,Taliyah,DrMundo,Diana,Yasuo,Zeri,Yuumi
NA1_4239708441,1824,100,Mordekaiser,Ekko,Ezreal,Xayah,Nautilus,Sion,RekSai,Diana,Kaisa,Pyke
NA1_4242625303,1587,100,Gangplank,JarvanIV,Lissandra,Lucian,Janna,Sett,Khazix,Leblanc,Senna,Shaco
NA1_4256943147,1067,100,DrMundo,Diana,Zed,Draven,Nautilus,Tryndamere,LeeSin,Sylas,Kaisa,TwistedFate
NA1_4246439784,1326,200,Mordekaiser,Warwick,Akshan,Zeri,Morgana,Poppy,MasterYi,Sylas,Draven,Braum
NA1_4255737273,1632,100,Teemo,JarvanIV,Kassadin,Ezreal,Morgana,Darius,Nocturne,Zac,Draven,Nautilus
NA1_4247144239,1451,100,Yone,Volibear,Fizz,Ezreal,Velkoz,Illaoi,Viego,Leblanc,Jinx,Janna
NA1_4253970231,1627,100,Jax,FiddleSticks,Annie,Tristana,Galio,DrMundo,LeeSin,MasterYi,Twitch,Nautilus
NA1_4238964187,1954,100,Tryndamere,Khazix,Veigar,Jinx,Lux,Trundle,Ekko,Malzahar,Vayne,Soraka
NA1_4247476322,1888,200,Gwen,Rammus,Zed,Jhin,Zilean,Nasus,Vi,Yone,Twitch,Senna
NA1_4246295080,1492,200,Kayle,Graves,Qiyana,Twitch,Janna,Evelynn,Darius,Xerath,Ezreal,Senna
